176;"composition aquarelle";181;;"2016 07 05";2;
177;"composition vase";182;;"2016 07 05";5;
179;"composition fleur art";184;;"2016 07 05";9;
179;"composition fleur art";378;;"2016 07 07";-8;
180;"composition pique";185;;"2016 07 05";1;
180;"composition pique";379;;"2016 07 07";1;
180;"composition pique";757;Object;"2016 07 16";-1;35.00
