Référence;"Nbr Articles";"Mode de paiement";"Total Vente (22)";"Dont Marge"
498;1;numeraire;6.80;1.50
499;1;numeraire;23.80;5.24
500;5;carte;44.10;9.70
501;2;numeraire;14.00;3.08
502;3;numeraire;30.80;6.78
503;1;carte;25.00;5.50
504;2;numeraire;5.85;1.29
505;1;numeraire;2.60;0.57
506;2;numeraire;32.00;7.04
507;7;carte;43.80;9.64
508;1;numeraire;15.00;3.30
509;1;numeraire;6.00;1.32
510;1;numeraire;6.50;1.43
511;3;carte;10.15;2.23
