Référence;"Nbr Articles";"Mode de paiement";"Total Vente (22)";"Dont Marge"
1395;2;numeraire;36.40;8.01
1396;2;numeraire;36.40;8.01
1397;1;numeraire;13.00;2.86
1398;1;numeraire;13.00;2.86
1399;1;numeraire;13.00;2.86
1400;1;numeraire;13.00;2.86
1401;1;numeraire;13.00;2.86
1402;1;numeraire;13.00;2.86
1403;1;numeraire;13.00;2.86
1404;1;numeraire;13.00;2.86
