Référence;"Nbr Articles";"Mode de paiement";"Total Vente (22)";"Dont Marge"
357;3;carte;38.00;8.36
358;2;numeraire;8.90;1.96
359;6;cheque;47.10;10.36
360;1;numeraire;3.80;0.84
361;2;numeraire;11.00;2.42
362;2;numeraire;26.00;5.72
