Référence;"Nbr Articles";"Mode de paiement";"Total Vente (22)";"Dont Marge"
220;1;carte;66.00;14.52
221;2;numeraire;6.00;1.32
222;3;numeraire;23.30;5.13
223;4;carte;23.90;5.26
224;1;numeraire;3.60;0.79
225;3;carte;32.00;7.04
226;6;carte;63.60;13.99
227;5;numeraire;42.00;9.24
228;1;numeraire;3.50;0.77
229;1;numeraire;2.80;0.62
230;5;carte;48.00;10.56
231;2;carte;29.50;6.49
232;1;numeraire;2.80;0.62
233;1;numeraire;14.00;3.08
